Client,ID,Order Status,User,Time,Date
UBS,O‑UBS‑00042879,Completed,ysakoorto,4:21:47 PM,6/29/2017
UBS,O‑UBS‑00042876,Completed,ysakoorto,12:56:28 PM,6/20/2017
UBS,O‑UBS‑00042874,Completed,ysakoorto,12:49:16 PM,6/20/2017
UBS,O‑UBS‑00042872,Completed,vyuen,11:23:38 AM,6/14/2017
UBS,O‑UBS‑00042868,Completed,ysakoorto,3:55:33 PM,6/12/2017
UBS,O‑UBS‑00042866,Completed,ysakoorto,3:50:56 PM,6/12/2017
UBS,O‑UBS‑00042864,Completed,mberry,5:52:05 PM,6/6/2017
UBS,O‑UBS‑00042862,Completed,ysakoorto,5:25:57 PM,5/25/2017
UBS,O‑UBS‑00042860,Completed,ysakoorto,12:50:12 PM,5/24/2017
UBS,O‑UBS‑00042858,Completed,ysakoorto,7:03:03 PM,5/22/2017
UBS,O‑UBS‑00042856,Completed,ysakoorto,7:01:06 PM,5/22/2017
UBS,O‑UBS‑00042853,Completed,ysakoorto,3:23:11 PM,5/22/2017
UBS,O‑UBS‑00042851,Completed,vyuen,9:07:52 AM,5/16/2017
UBS,O‑UBS‑00042849,Completed,ysakoorto,6:22:05 PM,5/15/2017
UBS,O‑UBS‑00042847,Completed,ysakoorto,1:26:28 PM,5/11/2017
UBS,O‑UBS‑00042845,Completed,ysakoorto,6:14:38 PM,5/9/2017
UBS,O‑UBS‑00042843,Completed,mberry,5:07:08 PM,5/9/2017
UBS,O‑UBS‑00042841,Completed,mberry,4:28:04 PM,5/8/2017
UBS,O‑UBS‑00042839,Completed,ysakoorto,3:21:00 PM,5/3/2017
UBS,O‑UBS‑00042837,Completed,ysakoorto,5:24:37 PM,4/25/2017
UBS,O‑UBS‑00042835,Completed,ysakoorto,2:26:37 PM,4/19/2017
UBS,O‑UBS‑00042833,Completed,ysakoorto,2:24:49 PM,4/19/2017
UBS,O‑UBS‑00042831,Completed,ysakoorto,2:18:35 PM,4/19/2017
UBS,O‑UBS‑00042829,Completed,ysakoorto,2:07:22 PM,4/19/2017
UBS,O‑UBS‑00042827,Completed,ysakoorto,2:01:20 PM,4/19/2017
UBS,O‑UBS‑00042825,Completed,vyuen,11:07:46 AM,4/18/2017
UBS,O‑UBS‑00042822,Completed,ysakoorto,6:38:55 PM,4/7/2017
UBS,O‑UBS‑00042820,Completed,ysakoorto,6:33:03 PM,4/7/2017
UBS,O‑UBS‑00042818,Completed,ysakoorto,1:49:06 PM,3/30/2017
UBS,O‑UBS‑00042816,Completed,ysakoorto,2:46:15 PM,3/24/2017
UBS,O‑UBS‑00042814,Completed,mberry,4:53:52 PM,3/23/2017
UBS,O‑UBS‑00042812,Completed,ysakoorto,7:38:00 PM,3/20/2017
UBS,O‑UBS‑00042810,Completed,ysakoorto,2:42:11 PM,3/17/2017
UBS,O‑UBS‑00042808,Completed,ysakoorto,2:06:37 PM,3/17/2017
UBS,O‑UBS‑00042803,Completed,vyuen,12:54:12 PM,3/13/2017
UBS,O‑UBS‑00042797,Completed,ysakoorto,4:52:20 PM,3/8/2017
UBS,O‑UBS‑00042795,Completed,ysakoorto,4:50:05 PM,3/8/2017
UBS,O‑UBS‑00042793,Completed,vwong,5:53:45 PM,2/27/2017
UBS,O‑UBS‑00042790,Completed,ysakoorto,2:39:51 PM,2/24/2017
UBS,O‑UBS‑00042788,Completed,ysakoorto,2:17:41 PM,2/24/2017
UBS,O‑UBS‑00042786,Completed,ysakoorto,4:50:19 PM,2/21/2017
UBS,O‑UBS‑00042784,Completed,mberry,12:13:04 PM,2/21/2017
UBS,O‑UBS‑00042782,Completed,ysakoorto,3:10:45 PM,2/14/2017
UBS,O‑UBS‑00042780,Completed,ysakoorto,2:58:16 PM,2/14/2017
UBS,O‑UBS‑00042778,Completed,vyuen,9:37:34 AM,2/7/2017
UBS,O‑UBS‑00042776,Completed,ysakoorto,2:15:01 PM,2/6/2017
UBS,O‑UBS‑00042772,Completed,vwong,2:03:23 PM,2/2/2017
UBS,O‑UBS‑00042767,Completed,ysakoorto,4:59:52 PM,1/24/2017
UBS,O‑UBS‑00042765,Completed,mberry,12:50:49 PM,1/19/2017
UBS,O‑UBS‑00042763,Completed,ysakoorto,2:17:02 PM,1/11/2017
UBS,O‑UBS‑00042761,Completed,vwong,6:04:25 PM,1/10/2017
UBS,O‑UBS‑00042756,Completed,mberry,10:36:57 AM,1/6/2017
UBS,O‑UBS‑00042752,Completed,vwong,1:10:11 PM,1/4/2017
UBS,O‑UBS‑00042748,Completed,vyuen,2:06:43 PM,1/3/2017
UBS,O‑UBS‑00042744,Completed,ysakoorto,6:09:43 PM,12/20/2016
UBS,O‑UBS‑00042742,Completed,ysakoorto,6:08:12 PM,12/20/2016
UBS,O‑UBS‑00042739,Completed,ysakoorto,5:53:21 PM,12/19/2016
UBS,O‑UBS‑00042737,Completed,ysakoorto,3:01:20 PM,12/16/2016
UBS,O‑UBS‑00042735,Completed,vwong,12:23:12 PM,12/16/2016
UBS,O‑UBS‑00042733,Completed,vwong,12:06:46 PM,12/16/2016
UBS,O‑UBS‑00042731,Completed,mberry,11:27:30 AM,12/15/2016
UBS,O‑UBS‑00042728,Completed,mberry,12:32:18 PM,12/14/2016
UBS,O‑UBS‑00042724,Completed,ysakoorto,3:52:01 PM,12/8/2016
UBS,O‑UBS‑00042722,Completed,vwong,4:05:09 PM,12/7/2016
UBS,O‑UBS‑00042720,Completed,ysakoorto,7:21:52 PM,12/5/2016
UBS,O‑UBS‑00042718,Completed,vyuen,1:56:17 PM,12/5/2016
UBS,O‑UBS‑00042715,Completed,ysakoorto,6:54:16 PM,12/1/2016
UBS,O‑UBS‑00042713,Completed,vwong,2:59:31 PM,11/28/2016
UBS,O‑UBS‑00042711,Completed,vwong,5:00:39 PM,11/21/2016
UBS,O‑UBS‑00042709,Completed,ysakoorto,1:46:55 PM,11/21/2016
UBS,O‑UBS‑00042707,Completed,ysakoorto,7:46:25 PM,11/14/2016
UBS,O‑UBS‑00042705,Completed,mberry,1:28:59 PM,11/11/2016
UBS,O‑UBS‑00042703,Completed,vwong,5:03:18 PM,11/8/2016
UBS,O‑UBS‑00042701,Completed,vwong,3:32:00 PM,11/1/2016
UBS,O‑UBS‑00042699,Completed,ysakoorto,4:36:35 PM,10/28/2016
UBS,O‑UBS‑00042697,Completed,ysakoorto,5:57:18 PM,10/27/2016
UBS,O‑UBS‑00042695,Completed,ysakoorto,5:51:50 PM,10/27/2016
UBS,O‑UBS‑00042693,Completed,ysakoorto,5:45:59 PM,10/27/2016
UBS,O‑UBS‑00042691,Completed,mberry,5:16:48 PM,10/27/2016
UBS,O‑UBS‑00042689,Completed,ysakoorto,3:16:03 PM,10/18/2016
UBS,O‑UBS‑00042687,Completed,vwong,12:49:49 PM,10/18/2016
UBS,O‑UBS‑00042685,Completed,mberry,10:19:21 AM,10/12/2016
UBS,O‑UBS‑00042680,Completed,vyuen,2:06:57 PM,10/11/2016
UBS,O‑UBS‑00042678,Completed,ysakoorto,5:27:56 PM,10/10/2016
UBS,O‑UBS‑00042676,Completed,vwong,12:29:45 PM,10/4/2016
UBS,O‑UBS‑00042674,Completed,vwong,2:18:43 PM,9/20/2016
UBS,O‑UBS‑00042671,Completed,ysakoorto,9:51:04 PM,9/14/2016
UBS,O‑UBS‑00042668,Completed,ysakoorto,3:50:36 PM,9/14/2016
